title,artist,top10,peak_rank,ar1_coef,ma1_coef,ar1_manual,model_aic,mean_streams,std_streams,trend_slope,peak_day,volatility,early_late_ratio,danceability,energy,valence,tempo,acousticness,loudness,speechiness
There's Nothing Holdin' Me Back,Shawn Mendes,1,3,0.1519541826232541,-0.9158267009034095,-0.32576864054370464,503.03852528655585,29963.85714285714,49977.842801333776,1074.6649350649354,16,69345.0004877785,0.4846005237877133,0.866,0.813,0.969,121.998,0.38,-4.063,0.0554
Therefore I Am,Billie Eilish,1,1,-0.11456062040355647,-0.6621786722729751,-0.9098024319715359,543.4695021194071,54887.71428571428,141945.5726917029,8143.863636363633,19,193971.92765703882,0.2033983523483283,0.889,0.34,0.716,94.009,0.218,-7.773,0.0697
These Are The Times (feat. JRM),Martin Garrix,0,29,0.050815841865526866,-0.9050734212817081,-0.46774028588212774,455.2917017509386,13716.190476190477,15108.241114794484,158.8766233766234,11,21781.376534266605,0.9840383515376026,0.687,0.707,0.607,127.033,0.0536,-6.19,0.0328
These Days (feat. Bohemia),Sidhu Moose Wala,1,2,0.724995427218217,-0.9999999607936786,0.047785309888263856,435.18711945761106,131558.57142857142,25762.922182620416,-3651.8883116883117,1,10999.070121605735,1.4436838141097859,0.73,0.748,0.694,155.861,0.0936,-4.371,0.152
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1,1,0.04926303858450819,-0.9189232913961936,-0.44176115276961886,553.9292864517652,71403.42857142857,180249.55892332835,4370.746753246754,17,261115.85779348505,0.4427845552492182,0.653,0.809,0.55,92.213,0.194,-4.057,0.0474
Think Before I Talk,Astrid S,1,1,-0.053004464671571834,-0.9128176253378213,-0.5932337917438976,539.0641909510261,48987.619047619046,122485.3152311878,1380.6909090909094,10,186577.5454754604,0.39879411162430894,0.771,0.599,0.535,122.005,0.367,-5.588,0.157
This Christmas Day,Amy Macdonald,0,83,-0.2345838596398097,-0.5497034244246027,-0.62357470264731,312.60951857706925,46456.153846153844,62911.98911525426,4634.824175824176,6,96243.5875821735,1.0,0.248,0.572,0.228,205.458,0.278,-6.827,0.0429
This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,1,6,-0.07078663654730538,-0.9999999165481572,-0.5583087963292747,452.9770956773328,12094.190476190477,15096.855158542277,-432.4441558441558,13,22745.869975613157,2.369980457668789,0.792,0.717,0.466,121.985,0.0927,-4.759,0.0393
This Is The Life,Amy Macdonald,0,61,0.6727093851871994,-0.9991539252368105,-0.06173171428894417,332.48972665085194,6747.285714285715,1566.4050483544172,204.51038961038958,18,855.6846031102816,0.6638874413757165,0.628,0.882,0.853,95.083,0.259,-5.024,0.0323
This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),David Guetta,0,32,0.0086525751155714,-0.9818045933903057,-0.3539690980646103,431.8579283324523,10543.857142857143,8848.563210168853,218.86883116883135,8,12605.75201753152,0.7527268133133063,0.367,0.915,0.365,110.169,0.0022,-3.456,0.0488
This Time,Jeff Bernat,0,157,0.2649530795113938,-0.9982061323999217,-0.2789984715076572,161.82102765586524,6992.916666666667,233.20250796726486,-5.709790209789893,4,307.7705220044246,1.0,0.685,0.43,0.482,107.042,0.723,-9.586,0.0324
This Town,Niall Horan,0,28,0.0028105576758276417,-0.9083092781994386,-0.48163573334361903,528.1309808577636,33392.666666666664,92751.8284698902,1624.854545454546,13,138006.35302753275,1.0058066169801647,0.677,0.401,0.195,111.825,0.712,-8.467,0.0308
"Thooriga - From ""Navarasa""",Karthik,0,60,0.5058009688690965,-0.9999488797240953,-0.13988467735776186,378.06767328273844,42531.23809523809,2557.9018914273865,17.65714285714283,3,2752.1068270508686,0.9925688564858367,0.662,0.688,0.365,102.95,0.0422,-9.019,0.0413
Three Little Birds,Bob Marley & The Wailers,0,110,0.11859823902377634,-0.9999999912356136,-0.2699042809568984,461.04108394084943,15220.904761904761,19076.918915911527,-906.4584415584419,4,25277.01618560822,2.079724218294815,0.826,0.49,0.627,74.126,0.00916,-10.477,0.0676
Thriller,Michael Jackson,1,2,-0.11687466631091484,-0.931091460670506,-0.6036002389985151,557.2173363417166,155638.80952380953,202737.60227954498,9982.855844155843,19,305022.76284239837,0.5731692012267263,0.764,0.887,0.72,118.427,0.0816,-3.726,0.0744
Thunder,Imagine Dragons,1,1,-0.004934483601396526,-0.773431208674953,-0.8333045488262535,515.1262008053757,33636.619047619046,71437.40738341781,5135.214285714284,19,95291.0922056595,0.08061625298007968,0.605,0.822,0.288,167.997,0.00671,-4.833,0.0438
Thunderous,Stray Kids,1,7,-0.06557238178869404,-0.9846468105406164,-0.46898551267765304,456.58165877526284,14653.0,16279.911433595526,108.2350649350653,8,24541.843949212536,0.7613907398755808,0.601,0.786,0.79,172.156,0.213,-3.706,0.234
Thunderstruck,AC/DC,0,88,-0.24147339153565578,-0.5284833179975476,-0.5444480750323147,422.4707699100788,14970.57142857143,6973.413016740139,-234.537662337662,3,9738.433577711561,1.317816353051802,0.502,0.89,0.259,133.52,0.000147,-5.175,0.0364
Tibeyan da Putt,Sidhu Moose Wala,0,36,-0.09298275411443326,-0.9999136977408835,-0.23611054389924366,392.76349298022535,40399.19047619047,5216.883457710922,-666.6194805194795,1,4874.987708702453,1.2680536417029693,0.54,0.56,0.727,116.498,0.0466,-8.176,0.381
Tie Me Down (with Elley Duhé),Gryffin,0,23,-0.08466939112278976,-0.8948508660395778,-0.5061085309725174,500.3012626746787,19410.285714285714,47858.92342046555,1607.011688311688,18,72830.78601407168,0.40542074039192677,0.608,0.845,0.322,98.976,0.136,-2.292,0.0597
Tiger Striped Sky,Roo Panes,0,87,0.31483835562206264,-0.98623403121351,-0.09137783032784176,364.1204929778212,22645.36842105263,4753.170379203718,298.4999999999997,9,5648.422263050842,1.0,0.473,0.317,0.132,139.899,0.944,-10.324,0.0318
Till It Hurts (feat. Ayden),Yellow Claw,0,160,0.1766619168463621,-0.9936274992751886,-0.49425194772223136,165.80353257018746,10080.90909090909,574.2304660144509,-47.87272727272653,1,769.5366463008763,1.0,0.547,0.886,0.293,145.053,0.000624,-4.016,0.0309
Time,Pink Floyd,0,30,-0.011622617298996633,-0.966700415345335,-0.3288176670739238,319.18938895367637,4676.529411764706,4198.985425323137,444.6642156862744,16,4443.997876349627,1.0,0.359,0.48,0.355,120.285,0.521,-11.79,0.0841
Time After Time,Cyndi Lauper,0,134,-0.8455951236985156,-0.9999999616299593,-1.0149905138829385,226.81933706232616,25348.636363636364,22804.69232126951,2596.100000000001,10,42204.62419226121,1.0,0.726,0.449,0.294,130.388,0.487,-9.206,0.0286
Tinted Eyes (feat. blackbear & 24kGoldn),DVBBS,0,92,-0.805471718995578,-0.15003303601956683,-0.4871919962409585,398.1402800073968,32811.19047619047,3853.9628290278492,165.58701298701237,15,5706.254344138544,0.9116977316503507,0.743,0.801,0.381,121.965,0.00598,-4.097,0.0343
Tiny Dancer,Elton John,0,49,0.2439057371582692,-0.999999998009633,-0.42664419513074353,403.4969872573145,8023.047619047619,4978.308189164654,-374.44675324675273,1,5718.767171340341,1.6645879537120398,0.414,0.428,0.282,145.075,0.382,-11.097,0.0278
Titanium (feat. Sia),David Guetta,0,70,-0.06523298913442323,-0.9032197295191635,-0.4879466100370463,530.3986300196568,38088.47619047619,101733.34029174554,-4270.909090909089,7,153238.77414560423,5.2768590743629735,0.604,0.787,0.301,126.062,0.0679,-3.674,0.103
To Be Loved,Adele,1,8,-0.1749509316968425,-0.9999999099363384,-0.6202537285463878,493.62698667332097,34610.80952380953,41930.98135725858,-844.8766233766231,4,65957.4834953548,1.423364753423113,0.356,0.176,0.289,170.425,0.843,-8.291,0.0391
To Be Young (feat. Doja Cat),Anne-Marie,0,72,-0.018872490461599566,-0.9938951505048672,-0.40062594228142007,453.4458828727796,10550.714285714286,15629.472151288128,-716.1883116883115,5,22373.39443312078,4.070388928656645,0.525,0.649,0.286,155.995,0.241,-4.802,0.0655
To the Bone,Pamungkas,1,1,-0.5999863255054021,0.7482685592297561,-0.025464791891065076,349.97591577114133,29777.619047619046,1753.1444532390658,152.19999999999996,20,1267.0288710207042,0.9354571689629905,0.668,0.727,0.939,139.991,0.514,-6.55,0.027
Toast,Koffee,0,11,0.09552062695039079,-0.997350950763654,-0.25834994243763854,278.03062273643684,3126.4285714285716,396.90319935705224,57.73896103896103,19,264.1366880991734,0.7801207243460765,0.906,0.638,0.789,99.959,0.0342,-7.917,0.256
Todo De Ti,Rauw Alejandro,1,1,-0.08321850229219947,-0.8824549099654578,-0.5543531347818083,513.0902351224648,33824.52380952381,63425.67401794312,89.7376623376627,8,97853.8953845349,1.0502760527712347,0.78,0.718,0.342,127.949,0.31,-3.605,0.0506
Tokyo,Leat'eq,0,93,-0.562975722777846,-0.9802402785175811,-0.8196875479079857,392.69562282467166,5713.571428571428,4443.479916541481,-319.46623376623376,6,7330.6377785292325,2.4896131642347377,0.743,0.879,0.636,101.968,0.0725,-2.717,0.0339
Tomorrow never knows,Mr.Children,1,5,0.7953616727613451,-0.9993243265637545,-0.11152095070335503,303.850924740307,5745.0952380952385,1036.0499116843425,-154.48311688311682,0,402.16910311459776,1.4519909797638122,0.627,0.519,0.216,108.976,0.0722,-7.983,0.0256
Tongue Tied,Grouplove,0,100,0.7592025719172173,-0.9590962308300123,-0.0059919784750774975,486.9158636874066,155969.80952380953,76834.02159424347,9971.04025974026,13,39027.00158044428,0.2884607671892914,0.56,0.936,0.371,112.96,0.00847,-5.835,0.0439
Tongue Tied (with YUNGBLUD & blackbear),Marshmello,0,30,0.14601778902181325,-0.9011338144185731,-0.3839306472135892,537.924319481316,40709.19047619047,120512.31331303435,4664.837662337664,16,164860.643280158,0.12746532779363126,0.628,0.821,0.465,93.001,0.0208,-2.721,0.0525
Too Good At Goodbyes,Sam Smith,1,1,0.2277702574010658,-0.9791679641620236,-0.30654571647557677,503.6227996567888,40363.42857142857,53940.28021500694,-945.2597402597399,4,70553.69663603744,1.4262156991519375,0.681,0.372,0.476,91.873,0.64,-8.237,0.0432
Top Notch Gabru,Vicky,0,31,0.494827889535655,-0.17353501501662166,0.46898981612455765,374.8472311299741,55810.90476190476,6243.348047968539,760.8480519480518,20,2491.423016571052,0.8428995345135883,0.716,0.77,0.924,170.045,0.144,-4.071,0.158
Total Eclipse of The Heart,Bonnie Tyler,0,60,0.4576964398088166,-0.9999999998045019,-0.01151454521598876,325.5496364641156,81163.69230769231,131018.21900342107,-5345.109890109884,4,148644.78469931448,1.0,0.431,0.723,0.19,130.141,0.145,-5.887,0.0568
Touch off,UVERworld,0,55,0.7696798378196466,-0.9994069542150571,0.002908964414578657,332.9543603290197,11793.952380952382,1163.1674520643835,59.814285714285944,6,847.8619743212925,0.9485597719229257,0.411,0.894,0.195,99.607,2.36e-05,-3.815,0.0465
Tout,Koba LaD,1,9,-0.20885274838105147,-0.999869564113209,-0.4115717865500794,511.8617643942623,65178.57142857143,66087.70492204996,147.13376623376718,1,106331.02214687866,0.8032342132133128,0.714,0.611,0.323,139.784,0.452,-5.211,0.34
Town Called Malice,The Jam,0,69,-0.29314904559852994,-0.8242936311695046,-0.6520843039793394,206.0320876483558,58753.6,12228.718470878295,1033.721212121216,8,19678.597861071754,1.0,0.534,0.955,0.759,101.724,0.00368,-5.338,0.0918
Traicionera,Sebastian Yatra,1,4,-0.13757033588723486,-0.7704298656545487,-0.540712208174015,547.8955453093757,69306.95238095238,149889.18382321057,2666.996103896103,16,233541.4855244085,0.5755444771052647,0.779,0.675,0.63,91.006,0.138,-4.976,0.0485
Train food,XXXTENTACION,1,5,0.19784717904679974,-0.9999999999977465,-0.440241503445851,583.0643222316725,107068.95238095238,340922.4064037748,-21291.70389610389,1,471228.4690643038,12.402619413509395,0.492,0.712,0.23,137.453,0.564,-7.278,0.691
Trampoline (with ZAYN),SHAED,1,9,-0.038018916575309016,-0.920743528173189,-0.502858618104521,558.9776922783564,72741.0,203229.78630041977,2442.731168831164,15,308395.82805823995,0.4032224634388188,0.619,0.459,0.498,126.803,0.56,-5.782,0.0334
Tranquility Base Hotel & Casino,Arctic Monkeys,1,5,0.8284846119990764,-0.9923332066041516,-0.08618770341402672,512.0732720616561,36834.28571428572,67284.95075150648,2604.8142857142857,20,73230.13061402731,0.6662098763053448,0.584,0.835,0.781,142.2,0.0411,-4.326,0.0297
Treat You Better,RÜFÜS DU SOL,0,48,-0.5793761138070394,-0.507127097726905,-0.4247752173066548,430.44633611787964,39698.57142857143,10316.04078525251,-939.5272727272728,1,12401.025490962431,1.4434321661660034,0.599,0.539,0.188,121.942,0.356,-5.897,0.034
Treat You Better,Shawn Mendes,1,7,0.03924337399275554,-0.7868094474105608,-0.37159279015433705,476.51807019381727,25156.285714285714,24667.186075244746,214.964935064935,20,34655.177572766814,1.0199053824868338,0.444,0.819,0.747,82.695,0.106,-4.078,0.341
Tren Al Sur,Los Prisioneros,0,61,-0.6792363638420317,0.6298823084323739,0.029879428967369812,400.324016929373,25043.380952380954,9675.142009422618,1333.8467532467532,13,4383.62572849234,0.46385016881630226,0.676,0.67,0.725,90.232,0.00565,-7.218,0.051
Tristinha,Ferrugem,0,152,-0.11322543345298546,-0.942593090810978,-0.48657742046837765,273.54859037800566,102503.07692307692,14581.35416556964,-1607.6813186813195,3,21434.43638993493,1.0,0.575,0.75,0.754,156.093,0.471,-6.476,0.0406
Trivia 承 : Love,BTS,1,9,0.012179939271219267,-0.8656795966299308,-0.4456491857578566,503.44503227407847,22000.238095238095,50400.60263897527,1152.9870129870126,14,74313.53854036289,0.23891701767625556,0.761,0.761,0.484,121.971,0.242,-5.721,0.0899
Trivia 起 : Just Dance,BTS,1,4,0.10001138019890804,-0.8989983265050967,-0.44349845380019887,512.151457098168,27072.904761904763,62376.18933070136,1812.8662337662324,15,88356.04205321784,0.2940782742806533,0.723,0.906,0.393,125.023,0.0929,-4.777,0.281
Trivia 轉 : Seesaw,BTS,1,3,0.001830238115990991,-0.9263088326018464,-0.5076201430479598,505.18619812943086,22987.666666666668,52273.592354560766,-54.832467532467945,12,78125.27312840256,2.2696645698461313,0.707,0.791,0.674,106.985,0.179,-4.483,0.035
Tro på livet,Håkan Hellström,1,5,0.14491099194480897,-0.9999999999959645,-0.34939591218274435,223.12083522571555,51099.2,32565.559490971442,-2703.5999999999985,3,45880.738315714385,1.0,0.167,0.398,0.217,71.185,0.646,-8.578,0.0324
Truth Hurts,Lizzo,1,2,-0.21622616205295048,-0.9808345727540145,-0.47944169257031566,559.440908988218,163129.7619047619,216933.27310464776,22.203896103898913,14,349806.2261484778,0.9800877052273649,0.715,0.622,0.407,158.088,0.11,-3.046,0.111
Tsubasa (feat. No.1),Xir,0,28,-0.9994295998176125,0.9937606069316989,-0.20325330830611987,384.2001427459632,28087.428571428572,3494.7890946846182,-368.85064935064935,1,2950.540313230782,1.214479247468071,0.733,0.525,0.291,107.023,0.0629,-9.573,0.301
Tu Aake Dekhle,King,1,5,0.58402411914579,-0.9956000718841977,-0.10089565493394195,344.8969045822208,43863.380952380954,3260.7784708298823,502.93246753246797,15,1178.520720013017,0.8433172954419415,0.77,0.84,0.192,96.012,0.515,-4.022,0.107
Tu Calorro,Estopa,0,141,-0.7346760665952602,-0.9996162321948755,-0.853928010538467,371.50205912239494,36757.04761904762,2800.787992455839,57.53376623376672,8,5192.062662131496,0.9717807392468497,0.713,0.768,0.962,88.012,0.229,-9.115,0.0662
Tu Falta De Querer,Mon Laferte,1,3,-0.6211256765319336,-0.9990541292270101,-0.7614154483844969,446.8694899035573,37484.619047619046,16614.19694540153,766.5181818181813,20,28877.460401496526,0.7531919904272112,0.394,0.473,0.45,129.996,0.0247,-7.935,0.0281
Tu Veneno,J Balvin,1,7,-0.12011306847720982,-0.9166320147567554,-0.5373275816320324,563.4076345783745,96240.47619047618,234238.6525750056,8940.69090909091,17,360474.7137279396,0.356209385881257,0.664,0.659,0.797,175.826,0.0625,-4.232,0.0873
Tu jardín con enanitos,Melendi,0,107,-0.7788231189467767,-0.9965738767837364,-0.8811938902891645,404.74476332071566,8111.285714285715,6869.418947791153,-7.951948051948119,3,13010.587517864056,0.9893522131787268,0.721,0.834,0.53,127.92,0.337,-4.457,0.0345
Tujh Mein Rab Dikhta Hai,Roop Kumar Rathod,0,178,-0.12971067849058618,-0.9986991193975313,-0.4134748230439907,339.0092411722012,49506.9,1979.89363098122,253.8150375939852,18,2075.8953186423487,1.0,0.56,0.604,0.75,84.784,0.315,-8.732,0.0866
Tujhe Kitna Chahein Aur (Film Version),Jubin Nautiyal,0,11,0.777136213031993,-0.5608464688498237,0.21056710845887489,391.89901538038373,33875.95238095238,7247.8220011005515,674.0480519480519,7,3708.1230346362568,0.7789315215022878,0.358,0.252,0.284,145.549,0.604,-9.51,0.0346
"Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]",Jubin Nautiyal,0,57,-0.3812836948468837,0.9992272901870025,0.06490991113379706,358.98024427866494,32380.95238095238,1912.051216593134,69.90389610389599,14,1790.761789714087,0.9469297558768771,0.358,0.252,0.284,145.549,0.604,-9.51,0.0346
"Tum Hi Ho (From ""Aashiqui 2"")",Arijit Singh,0,68,-0.5014260152280757,0.9983315512194435,-0.028122494229269362,362.50030093136616,42564.04761904762,1913.694568758121,172.39870129870127,12,1899.1482689616416,0.9562769513705156,0.529,0.451,0.309,94.054,0.788,-6.25,0.025
Tunnel Vision,Kodak Black,1,5,-0.8701760639986724,-0.6780440690373852,-0.9527447563548125,554.0504361370141,313968.71428571426,294756.93257134897,8077.0233766233805,17,557447.3374017854,0.725517662154427,0.497,0.489,0.231,171.853,0.0576,-7.724,0.294
Turn It Up,Armin van Buuren,0,83,0.017575123888785862,-0.9999999987014376,-0.41583246088698506,432.23352765771193,37418.23809523809,9386.980643954546,523.5792207792207,14,12976.515754527485,0.8055181578773425,0.582,0.953,0.12,138.025,0.00136,-6.113,0.0567
Turning Tables,Adele,0,46,0.26502854944348986,-0.9070749955376002,-0.3739230091973589,506.4546538420732,46311.142857142855,56633.32800971335,2114.306493506494,9,72317.01059949519,0.37516209336014966,0.353,0.446,0.211,155.476,0.95,-6.044,0.0285
Tvillingen,Darin,0,18,0.39646191595066044,-0.9999997970957102,-0.11973149199614425,431.7720587694681,71599.95238095238,10718.956632221567,-881.2818181818182,0,10781.733766421801,1.1325651151248355,0.526,0.864,0.838,104.734,0.0704,-3.833,0.0544
Tyler Herro,Jack Harlow,1,9,-0.008891919352936957,-0.9579597725891743,-0.4950374743854076,578.9967500175367,133105.0,346299.12146513426,-8904.87792207792,12,511973.8623482135,6.865892377728493,0.792,0.793,0.775,123.031,0.0872,-6.185,0.0841
Tá Faltando Eu,Luan Estilizado,0,76,-0.4678106034064073,0.8760746331965319,0.13400030447012343,455.72579171740176,121140.57142857143,22705.473819935032,2344.1857142857148,15,18910.33924464339,0.7035842258231476,0.602,0.913,0.963,165.071,0.183,-2.721,0.0394
Tú Con Él,Frankie Ruiz,0,125,-0.23615408420536516,-0.9988988564884999,-0.6632718395722486,398.1366300122711,6222.428571428572,5539.015862144504,653.748051948052,13,6304.909690867904,0.18583268928390587,0.823,0.779,0.96,95.484,0.201,-5.943,0.0492
U Said,Lil Peep,0,46,-0.007210700080176878,-0.9615824896648799,-0.4712223214229674,511.91152103410434,26334.428571428572,64646.25066104463,-2044.3168831168828,10,95764.77415285591,8.866097474208466,0.265,0.827,0.131,82.021,0.0434,-4.661,0.104
UGH!,BTS,1,9,-0.07872243813822288,-0.7294458362601473,-0.5321463488061272,474.6091532678791,21190.95238095238,25023.39740261424,822.090909090909,20,32975.98875314431,0.49519874085504967,0.72,0.824,0.333,165.996,0.0394,-5.086,0.128
UP,INNA,0,121,0.5478997886712738,-0.9954199237177016,-0.19132388953461082,285.55717532470004,2802.5714285714284,272.0200572836971,10.853246753246717,17,272.1355544577004,0.9343805049911919,0.812,0.712,0.85,98.029,0.01,-5.993,0.0452
US (feat. Raja Kumari),Sidhu Moose Wala,1,2,0.5403780703406609,-0.9999999818151611,0.062114644251294905,448.03897124756406,146926.33333333334,38019.77866012741,-5797.659740259741,1,15555.279868584816,1.7486129419084935,0.524,0.601,0.598,72.048,0.663,-6.112,0.0404
Udd Gaye,Ritviz,0,71,0.6335666117152932,-0.999991995379795,0.010163652220607035,369.97175713515287,46286.23809523809,2319.6645879207435,147.64935064935045,15,2155.1398771309487,0.9526401758590685,0.595,0.817,0.483,144.961,0.000712,-6.187,0.0474
Un Poco Más De Frío,Cami,0,49,-0.30052278584835806,-0.00032101755880784743,-0.30153598657862996,388.7555373715541,24492.190476190477,4139.7137538384,-429.4662337662339,3,3455.244924748461,1.3445914092911115,0.668,0.571,0.379,135.016,0.126,-5.642,0.0388
Una Aventura,Grupo Niche,0,119,-0.044175299760009064,-0.9996614997360178,-0.3324330658685097,365.1670784462778,8889.57142857143,1817.3407461879851,124.71168831168836,8,2292.639245498515,0.8164090189276827,0.649,0.912,0.864,94.407,0.53,-6.824,0.0463
Una Vaina Loca,Fuego,0,38,0.33640769621683575,-0.9364882833553428,-0.23615301756340007,447.6060566570946,10767.57142857143,13032.778889332516,4.122077922078,6,16105.149409039956,1.0766928199380232,0.792,0.676,0.712,117.011,0.172,-12.813,0.0546
Undeniable (feat. X Ambassadors),Kygo,1,5,-0.124008925991538,-0.017889602327146613,-0.19261796866349623,567.9133915628241,104890.42857142857,281939.4855156268,13099.759740259742,20,290863.5504837062,0.35712063482817324,0.684,0.506,0.352,108.036,0.159,-6.743,0.0338
Under the Bridge,Red Hot Chili Peppers,0,25,-0.11586764912877012,-0.9973993234536708,-0.47907399822604896,394.2170833637928,4588.523809523809,3440.5976587553955,35.6350649350649,18,5118.417461481625,0.8907551474833,0.559,0.345,0.458,84.581,0.0576,-13.496,0.0459
Undrunk,FLETCHER,0,25,0.06445639498845261,-0.9592315482219539,-0.37050365887488834,531.8036806488956,54652.76190476191,105526.33214326165,-1440.7740259740253,18,151519.15494101727,1.8695808918361752,0.442,0.579,0.546,83.336,0.489,-6.484,0.145
Universo Conspirou - Ao Vivo,Henrique & Juliano,0,123,-0.4954893892725875,0.9996797378269958,0.19291819725513956,290.5566827678711,123665.92857142857,16366.374209965144,-2516.0241758241787,0,13890.594623488329,1.0,0.598,0.827,0.659,149.826,0.282,-4.69,0.0978
Unlonely,Jason Mraz,0,82,0.03760323829609379,-0.9991088651539104,-0.24531652999214426,273.5488993890589,3373.235294117647,864.7454252663214,-9.036764705882296,6,1199.365066399718,1.0,0.795,0.667,0.754,97.987,0.379,-4.831,0.0392
Uno X Uno,Manuel Carrasco,0,77,0.4161873357632335,-0.9999998803774087,-0.1163849107775681,388.38767473413947,23960.0,3098.6632140788897,23.667532467532848,3,3541.5934757535347,1.0196086881572142,0.602,0.681,0.505,89.923,0.468,-6.976,0.0517
Unrequited,Yoga Lin,0,62,0.007415944883875964,-0.9990216593256215,-0.4144117077767682,343.6027479029314,4235.9047619047615,1164.0759222810457,107.86363636363643,19,1415.4303974410045,0.6833083291659721,0.46,0.349,0.199,138.713,0.566,-9.966,0.0332
Unsainted,Slipknot,0,26,0.22619721294217032,-0.9230275239577096,-0.3744098237895176,516.0427712200915,29626.619047619046,70340.4267331222,-1660.7766233766224,5,92678.48808071643,3.6818937863846974,0.427,0.946,0.237,101.305,0.000118,-2.188,0.0469
Unsteady,X Ambassadors,0,97,-0.286470686925117,-0.8969263675642287,-0.6058871726812265,503.34648444008906,46125.23809523809,53469.397160035354,-1519.5350649350637,7,88309.08540375391,1.5881784350683872,0.389,0.665,0.199,117.055,0.178,-6.169,0.0644
Unstoppable,Sia,0,33,-0.5690732989957318,0.9217695170882446,0.03539891335734118,438.1600131165515,74322.0,19476.60193057056,2704.302597402598,16,12033.115827893456,0.5674749519100275,0.468,0.779,0.26,173.799,0.112,-4.839,0.0779
Upper Side Dreamin’,ENHYPEN,0,25,-0.1969635492284723,-0.9992441498707837,-0.5641961645118154,489.82677835693306,30169.47619047619,38203.12577166459,-1092.1883116883114,2,60995.75955300089,1.1638504942255778,0.608,0.886,0.783,106.02,0.0281,-3.027,0.0773
Uptown Funk (feat. Bruno Mars),Mark Ronson,0,14,0.02674773832443516,-0.9201132177026728,-0.48398918100606486,522.6984879907861,24396.666666666668,81015.89038391426,-574.4818181818175,10,119261.70110830845,2.9141436963398104,0.856,0.609,0.928,114.988,0.00801,-7.223,0.0824
Urvashi,Yo Yo Honey Singh,0,116,0.3624430450108991,-0.9995633390882326,-0.2124175551290471,294.3726744590802,5633.380952380952,560.5321006219576,78.29350649350647,10,356.02675110165524,0.8151933831477043,0.792,0.703,0.634,105.995,0.195,-4.343,0.0368
Used To Love (with Dean Lewis),Martin Garrix,0,17,-0.12770165667724043,-0.9272085396757807,-0.5080944461205484,518.3062061914004,38749.04761904762,73488.40336340485,2152.648051948053,16,114874.7844613756,0.4639535038902457,0.651,0.693,0.392,118.97,0.458,-4.722,0.0375
Uçuyoz Gökyüzüne,Ati242,0,51,-0.3761098220353428,0.9999999557370861,0.41239222771076534,271.7325771384611,37357.86666666667,9160.605255597955,-1876.7642857142844,0,3382.513026205366,1.0,0.746,0.784,0.802,113.04,0.691,-7.981,0.059
Va A Escampar,La Vela Puerca,0,147,-0.07322976772696213,-0.40578979641296753,-0.29581313770868795,265.77528667647636,1274.3809523809523,179.0353719215646,14.470129870129881,19,165.5446389950457,0.8701621729181175,0.617,0.738,0.342,123.993,0.0137,-5.103,0.029
"Va Bene - Extrait de la BOF de ""Taxi 5""",L'Algérino,1,2,0.3413391518032731,-0.9777666182585626,-0.0068563937548446734,407.420841155257,54312.09523809524,17763.38705343036,2813.2506493506494,20,6103.49392069821,0.4433204231458465,0.793,0.946,0.742,99.996,0.0944,-3.141,0.0584
Vacation,Dirty Heads,0,63,-0.3629971522263662,-0.9969942082313262,-0.516765346252897,343.79549279600076,4220.571428571428,1030.3409778380383,-33.23376623376611,2,1536.3380967417295,1.1448897946859902,0.736,0.751,0.839,150.064,0.0381,-5.588,0.034
Vacilón,Don Omar,0,101,-0.7850089312142706,0.15958302907667332,-0.7353456464635117,378.7916944146944,4363.9047619047615,2517.502634504923,-169.0129870129869,0,3812.252390319927,1.577646592360897,0.734,0.519,0.685,82.983,0.00814,-9.483,0.0824
Vai Que Bebereis - Ao Vivo,Henrique & Juliano,0,81,-0.376278677099559,0.9842154669075928,0.11531853859107914,436.5519279124218,99327.95238095238,12739.786517895107,746.4805194805188,15,12460.78525775964,0.8793978065694811,0.744,0.706,0.79,121.965,0.638,-4.54,0.054
Valió la Pena - Salsa Version,Marc Anthony,0,59,-0.135560095533812,-0.9831852529615326,-0.5519525396707626,422.92669832023904,4214.142857142857,7317.2722492789635,-316.2350649350651,6,11106.37611284617,3.866847646163014,0.51,0.725,0.836,98.5,0.327,-5.183,0.0549
Vannacht (feat. Wolter Kroes),STUK,0,93,0.3419379478183959,-0.9985519662194345,-0.08271374219322959,377.0639781487547,24884.666666666668,3306.771268506823,387.8792207792208,11,2779.823589276845,0.8212883138015741,0.784,0.891,0.394,149.933,0.0613,-3.042,0.232
Var Ska Vi Sova Inatt,Perikles,0,60,-0.19193661613177074,-0.9371664238699315,-0.6057016409288807,306.3764612336846,35150.28571428572,22926.432628327166,-2562.7120879120885,3,33948.421382022476,1.0,0.78,0.584,0.947,119.963,0.12,-7.224,0.0322
Vas A Quedarte,Aitana,1,1,0.9996678880374844,-0.9999999999978395,-0.11419144827694024,550.1298263162421,364889.5714285714,166045.43289730803,-5563.738961038955,2,180406.2024017675,1.3471195483485119,0.395,0.508,0.168,89.859,0.795,-3.522,0.0326
